algorithm,dataset,repetition,quality,supp+,time
SMHDD,pomeroy-pn-width-4_binary,3,27.6,0.9487179487179487,1.737
SMHDD,pomeroy-pn-width-4_binary,4,28.4,0.9230769230769231,1.799
SMHDD,pomeroy-pn-width-4_binary,5,29.4,1.0,2.97
SMHDD,pomeroy-pn-width-4_binary,6,29.3,1.0,1.798
SMHDD,pomeroy-pn-width-4_binary,7,29.0,0.9743589743589743,1.89
SMHDD,pomeroy-pn-width-4_binary,8,29.5,1.0,2.506
SMHDD,pomeroy-pn-width-4_binary,9,27.6,1.0,1.034
SMHDD,pomeroy-pn-width-4_binary,10,28.4,1.0,2.295
SD,shipp-pn-width-4_binary,1,34.8,0.9482758620689655,1.847
SD,shipp-pn-width-4_binary,2,34.8,0.9482758620689655,1.853
SD,shipp-pn-width-4_binary,3,34.8,0.9482758620689655,1.854
SD,shipp-pn-width-4_binary,4,34.8,0.9482758620689655,1.846
SD,shipp-pn-width-4_binary,5,34.8,0.9482758620689655,1.855
SD,shipp-pn-width-4_binary,6,34.8,0.9482758620689655,1.853
SD,shipp-pn-width-4_binary,7,34.8,0.9482758620689655,1.878
SD,shipp-pn-width-4_binary,8,34.8,0.9482758620689655,1.864
SD,shipp-pn-width-4_binary,9,34.8,0.9482758620689655,1.87
SD,shipp-pn-width-4_binary,10,34.8,0.9482758620689655,1.876
SSDP+,shipp-pn-width-4_binary,1,47.1,0.9137931034482759,3.465
SSDP+,shipp-pn-width-4_binary,2,47.1,0.9827586206896551,3.616
SSDP+,shipp-pn-width-4_binary,3,48.6,0.9482758620689655,4.295
SSDP+,shipp-pn-width-4_binary,4,48.2,0.9827586206896551,4.228
SSDP+,shipp-pn-width-4_binary,5,47.7,0.9137931034482759,3.198
SSDP+,shipp-pn-width-4_binary,6,47.5,0.9482758620689655,3.833
SSDP+,shipp-pn-width-4_binary,7,48.1,0.9482758620689655,4.229
SSDP+,shipp-pn-width-4_binary,8,48.4,0.9827586206896551,4.559
SSDP+,shipp-pn-width-4_binary,9,48.8,1.0,4.963
SSDP+,shipp-pn-width-4_binary,10,50.4,1.0,6.137
SMHDD,shipp-pn-width-4_binary,1,47.1,0.9137931034482759,1.063
SMHDD,shipp-pn-width-4_binary,2,47.1,0.9827586206896551,1.072
SMHDD,shipp-pn-width-4_binary,3,48.6,0.9482758620689655,1.361
SMHDD,shipp-pn-width-4_binary,4,48.2,0.9827586206896551,1.35
SMHDD,shipp-pn-width-4_binary,5,47.7,0.9137931034482759,0.941
